stationCode,stationName,airTemperature.max,airTemperature.maxTime,airTemperature.min,airTemperature.minTime,evapotranspiration.shortCrop,evapotranspiration.tallCrop,panEvaporation,period.day,period.from,period.hour,period.minute,period.month,period.to,period.year,rainfall,relativeHumidity.max,relativeHumidity.maxTime,relativeHumidity.min,relativeHumidity.minTime,soilTemperature.max,soilTemperature.maxTime,soilTemperature.min,soilTemperature.minTime,solarExposure,avg.speed,height,max.direction.compassPoint,max.direction.degrees,max.speed,max.time
BG001,Kings Park,32.6,2022-01-30T04:12:00Z,19.5,2022-01-30T21:12:00Z,7.08,8.28,9.1,31,2022-01-30T16:00:00Z,,,1,2022-01-31T16:00:00Z,2022,0,81,2022-01-30T13:55:00Z,36.3,2022-01-30T03:45:00Z,40.6,2022-01-30T07:32:00Z,26.5,2022-01-30T23:29:00Z,30576,9.29,3,SSE,159,29.3,2022-01-30T09:32:00Z
BG001,Kings Park,31.1,2022-01-31T08:10:00Z,17.2,2022-01-31T20:12:00Z,7.35,8.97,9.5,1,2022-01-31T16:00:00Z,,,2,2022-02-01T16:00:00Z,2022,0,60.6,2022-01-31T21:34:00Z,30,2022-01-31T08:07:00Z,38.2,2022-01-31T08:01:00Z,25,2022-01-31T23:10:00Z,30306,9.6,3,S,179,40.21,2022-01-31T05:43:00Z
BG001,Kings Park,30.5,2022-02-01T08:15:00Z,17.9,2022-02-01T20:28:00Z,7.38,9.18,9.5,2,2022-02-01T16:00:00Z,,,2,2022-02-02T16:00:00Z,2022,0,55,2022-02-01T21:33:00Z,19.2,2022-02-01T09:03:00Z,37.3,2022-02-01T08:12:00Z,25.3,2022-02-01T23:10:00Z,30738.5,7.98,3,E,91,36,2022-02-01T23:17:00Z
BG001,Kings Park,33.7,2022-02-02T07:51:00Z,22.5,2022-02-02T01:05:00Z,7.77,9.78,9.9,3,2022-02-02T16:00:00Z,,,2,2022-02-03T16:00:00Z,2022,0,39.9,2022-02-02T01:20:00Z,16.4,2022-02-02T10:58:00Z,38.2,2022-02-02T08:17:00Z,26.4,2022-02-02T01:01:00Z,29846.9,5.84,3,SE,127,33.48,2022-02-02T02:38:00Z
BG001,Kings Park,39.4,2022-02-03T08:44:00Z,27.2,2022-02-03T22:36:00Z,7.66,9.51,10.3,4,2022-02-03T16:00:00Z,,,2,2022-02-04T16:00:00Z,2022,0,25.9,2022-02-03T01:29:00Z,10.8,2022-02-03T08:41:00Z,41.3,2022-02-03T08:44:00Z,28.9,2022-02-03T01:01:00Z,30046.7,3.91,3,NNE,29,26.78,2022-02-03T02:20:00Z
BG001,Kings Park,40.2,2022-02-04T04:33:00Z,19.2,2022-02-04T20:55:00Z,6.78,7.85,9.7,5,2022-02-04T16:00:00Z,,,2,2022-02-05T16:00:00Z,2022,0,76.4,2022-02-04T18:24:00Z,10.6,2022-02-04T04:11:00Z,43.3,2022-02-04T07:57:00Z,28,2022-02-04T22:59:00Z,29902.7,2.4,3,N,1,18.4,2022-02-04T01:16:00Z
BG001,Kings Park,42.3,2022-02-05T04:07:00Z,19.2,2022-02-05T19:20:00Z,6.72,7.74,8.9,6,2022-02-05T16:00:00Z,,,2,2022-02-06T16:00:00Z,2022,0,92.8,2022-02-05T19:37:00Z,7.6,2022-02-05T03:25:00Z,43.5,2022-02-05T08:03:00Z,28.8,2022-02-05T22:46:00Z,29411.4,4.49,3,NNW,338,19.26,2022-02-05T03:27:00Z
BG001,Kings Park,28.4,2022-02-06T03:08:00Z,16.9,2022-02-06T21:38:00Z,4.2,4.99,5.5,7,2022-02-06T16:00:00Z,,,2,2022-02-07T16:00:00Z,2022,1,89.8,2022-02-06T09:07:00Z,39.2,2022-02-06T23:42:00Z,36.3,2022-02-06T08:03:00Z,23.5,2022-02-06T22:39:00Z,18706.7,8.46,3,SW,226,36.86,2022-02-06T08:41:00Z
BG001,Kings Park,24.7,2022-02-07T07:16:00Z,13.8,2022-02-07T21:44:00Z,5.44,6.45,7.2,8,2022-02-07T16:00:00Z,,,2,2022-02-08T16:00:00Z,2022,0,76.4,2022-02-07T22:00:00Z,33.9,2022-02-07T07:12:00Z,34.2,2022-02-07T07:43:00Z,23.2,2022-02-07T23:09:00Z,27028.9,5.34,3,SSW,205,40.21,2022-02-07T06:01:00Z
BG001,Kings Park,26.8,2022-02-08T06:31:00Z,16.7,2022-02-08T21:29:00Z,5.83,6.7,7.2,9,2022-02-08T16:00:00Z,,,2,2022-02-09T16:00:00Z,2022,0,86.7,2022-02-08T18:57:00Z,36.8,2022-02-08T06:32:00Z,36.2,2022-02-08T07:49:00Z,23.8,2022-02-08T23:18:00Z,29242,6.72,3,S,190,30.13,2022-02-08T07:46:00Z
BG001,Kings Park,27.5,2022-02-09T06:01:00Z,17.6,2022-02-09T18:16:00Z,6.26,7.34,8.1,10,2022-02-09T16:00:00Z,,,2,2022-02-10T16:00:00Z,2022,0,80.6,2022-02-09T18:13:00Z,39.2,2022-02-09T04:04:00Z,36.4,2022-02-09T07:53:00Z,24.3,2022-02-09T23:06:00Z,30351.4,5.34,3,SSW,197,32.65,2022-02-09T08:52:00Z
BG001,Kings Park,36.6,2022-02-10T06:37:00Z,18.2,2022-02-10T20:14:00Z,6.71,7.85,8.6,11,2022-02-10T16:00:00Z,,,2,2022-02-11T16:00:00Z,2022,0,91.7,2022-02-10T22:14:00Z,18.6,2022-02-10T06:19:00Z,39.1,2022-02-10T08:06:00Z,25.8,2022-02-10T01:01:00Z,29304.9,3.18,3,SSW,200,25.13,2022-02-10T10:35:00Z
BG001,Kings Park,32.5,2022-02-11T03:18:00Z,19.6,2022-02-11T20:27:00Z,5.44,6.07,6.5,12,2022-02-11T16:00:00Z,,,2,2022-02-12T16:00:00Z,2022,0,86.7,2022-02-11T20:36:00Z,40.9,2022-02-11T01:45:00Z,39.5,2022-02-11T07:47:00Z,26.4,2022-02-11T22:54:00Z,25570,7.53,3,S,189,25.96,2022-02-12T00:22:00Z
BG001,Kings Park,27.9,2022-02-12T03:39:00Z,19,2022-02-12T20:03:00Z,6.23,7.33,8,13,2022-02-12T16:00:00Z,,,2,2022-02-13T16:00:00Z,2022,0,70.2,2022-02-12T13:13:00Z,44.3,2022-02-12T03:05:00Z,36.7,2022-02-12T07:39:00Z,25,2022-02-12T22:50:00Z,29508.1,5.97,3,S,191,31.82,2022-02-12T07:56:00Z
BG001,Kings Park,32.6,2022-02-13T06:43:00Z,21.5,2022-02-13T15:59:00Z,6.37,7.35,8.4,14,2022-02-13T16:00:00Z,,,2,2022-02-14T16:00:00Z,2022,0,75.4,2022-02-13T15:36:00Z,35.2,2022-02-13T05:57:00Z,38.9,2022-02-13T07:59:00Z,26.4,2022-02-13T01:01:00Z,28649.2,5.65,3,SSW,196,25.13,2022-02-13T08:26:00Z
BG001,Kings Park,36.6,2022-02-14T06:21:00Z,22.8,2022-02-14T22:17:00Z,6.8100000000000005,8.09,8.5,15,2022-02-14T16:00:00Z,,,2,2022-02-15T16:00:00Z,2022,0,69,2022-02-14T19:04:00Z,34.7,2022-02-14T05:46:00Z,40.4,2022-02-14T07:27:00Z,28.2,2022-02-14T23:25:00Z,28078.6,5.04,3,E,88,25.13,2022-02-14T07:16:00Z
BG001,Kings Park,37.6,2022-02-15T06:20:00Z,24.8,2022-02-15T16:58:00Z,6.79,8.02,9.1,16,2022-02-15T16:00:00Z,,,2,2022-02-16T16:00:00Z,2022,0,70.4,2022-02-15T16:46:00Z,26.4,2022-02-15T06:19:00Z,41.6,2022-02-15T07:50:00Z,28.9,2022-02-15T23:18:00Z,28339.6,5.45,3,SSW,199,23.44,2022-02-15T09:36:00Z
BG001,Kings Park,38.4,2022-02-16T04:55:00Z,20.5,2022-02-16T22:44:00Z,7.48,9.07,9.7,17,2022-02-16T16:00:00Z,,,2,2022-02-17T16:00:00Z,2022,0,58.9,2022-02-16T22:43:00Z,18.1,2022-02-16T04:57:00Z,41.7,2022-02-16T07:07:00Z,27.8,2022-02-16T23:32:00Z,28705.3,5.27,3,SSW,202,32.65,2022-02-16T08:48:00Z
BG001,Kings Park,37.4,2022-02-17T06:30:00Z,21.7,2022-02-17T21:58:00Z,7.12,8.51,9.6,18,2022-02-17T16:00:00Z,,,2,2022-02-18T16:00:00Z,2022,0,58.2,2022-02-17T11:51:00Z,20.4,2022-02-17T06:31:00Z,41.4,2022-02-17T07:58:00Z,27.8,2022-02-17T23:24:00Z,28958.8,5.5600000000000005,3,ENE,64,26.78,2022-02-17T18:38:00Z
BG001,Kings Park,38.6,2022-02-18T07:02:00Z,19.8,2022-02-18T21:29:00Z,7.01,8.46,9.6,19,2022-02-18T16:00:00Z,,,2,2022-02-19T16:00:00Z,2022,0,60.1,2022-02-18T22:21:00Z,13.2,2022-02-18T07:01:00Z,41.7,2022-02-18T07:57:00Z,27.4,2022-02-18T23:21:00Z,29154.7,4.63,3,S,180,23.44,2022-02-18T07:47:00Z
BG001,Kings Park,38.3,2022-02-19T05:50:00Z,21.2,2022-02-19T22:04:00Z,7.22,8.65,9.5,20,2022-02-19T16:00:00Z,,,2,2022-02-20T16:00:00Z,2022,0,66.5,2022-02-19T12:30:00Z,12.1,2022-02-19T05:40:00Z,41.6,2022-02-19T07:50:00Z,27.6,2022-02-19T23:17:00Z,29019.3,5.86,3,S,182,29.3,2022-02-19T09:13:00Z
BG001,Kings Park,34.7,2022-02-20T06:35:00Z,19.4,2022-02-20T21:54:00Z,6.79,8.08,9,21,2022-02-20T16:00:00Z,,,2,2022-02-21T16:00:00Z,2022,0,60.6,2022-02-20T22:31:00Z,21.6,2022-02-20T05:31:00Z,40.8,2022-02-20T07:55:00Z,27.2,2022-02-20T23:32:00Z,28373.9,6.7,3,E,96,26.78,2022-02-20T14:23:00Z
BG001,Kings Park,32.2,2022-02-21T07:12:00Z,19.9,2022-02-21T21:18:00Z,6.22,7.28,7.8,22,2022-02-21T16:00:00Z,,,2,2022-02-22T16:00:00Z,2022,0,79,2022-02-21T21:18:00Z,31.6,2022-02-21T05:30:00Z,40,2022-02-21T08:08:00Z,26.6,2022-02-21T23:45:00Z,27987.1,6.9,3,SSW,199,25.96,2022-02-21T08:58:00Z
BG001,Kings Park,33.5,2022-02-22T04:25:00Z,20.5,2022-02-22T22:02:00Z,6.44,7.62,7.9,23,2022-02-22T16:00:00Z,,,2,2022-02-23T16:00:00Z,2022,0,80.5,2022-02-22T12:14:00Z,28,2022-02-22T03:05:00Z,39.5,2022-02-22T07:39:00Z,26.7,2022-02-22T23:18:00Z,28194.7,7.63,3,SSW,208,29.3,2022-02-22T08:50:00Z
BG001,Kings Park,33.7,2022-02-23T07:22:00Z,19,2022-02-23T20:49:00Z,6.66,7.92,8.5,24,2022-02-23T16:00:00Z,,,2,2022-02-24T16:00:00Z,2022,0,69.7,2022-02-23T21:02:00Z,26.6,2022-02-23T07:55:00Z,39.5,2022-02-23T07:59:00Z,26,2022-02-23T23:47:00Z,27799,6.64,3,ESE,115,30.13,2022-02-23T12:13:00Z
BG001,Kings Park,33.8,2022-02-24T06:19:00Z,19.5,2022-02-24T22:21:00Z,6.11,7.12,7.6,25,2022-02-24T16:00:00Z,,,2,2022-02-25T16:00:00Z,2022,0,82.2,2022-02-24T15:33:00Z,24.8,2022-02-24T06:20:00Z,39.5,2022-02-24T08:08:00Z,26.3,2022-02-24T23:19:00Z,27799.7,3.95,3,SSW,205,25.13,2022-02-24T08:25:00Z
BG001,Kings Park,31,2022-02-25T05:50:00Z,19.8,2022-02-25T22:05:00Z,5.75,6.46,6.9,26,2022-02-25T16:00:00Z,,,2,2022-02-26T16:00:00Z,2022,0,88.6,2022-02-25T15:52:00Z,40,2022-02-25T06:06:00Z,39.2,2022-02-25T07:33:00Z,26.3,2022-02-25T23:12:00Z,27691.7,6.88,3,SSW,200,20.92,2022-02-25T09:30:00Z
BG001,Kings Park,31.8,2022-02-26T06:09:00Z,19.1,2022-02-26T21:50:00Z,6.37,7.49,8.3,27,2022-02-26T16:00:00Z,,,2,2022-02-27T16:00:00Z,2022,0,69.8,2022-02-26T20:54:00Z,35.1,2022-02-26T05:56:00Z,38.7,2022-02-26T08:13:00Z,25.8,2022-02-26T23:25:00Z,27586.3,7.21,3,SE,143,32.65,2022-02-26T14:30:00Z
BG001,Kings Park,33.1,2022-02-27T07:41:00Z,20.5,2022-02-27T21:09:00Z,6.25,7.41,8.2,28,2022-02-27T16:00:00Z,,,2,2022-02-28T16:00:00Z,2022,0,72.2,2022-02-27T21:25:00Z,31.3,2022-02-27T07:41:00Z,38.7,2022-02-27T08:13:00Z,26.6,2022-02-27T23:31:00Z,27105.3,5.25,3,SE,142,25.13,2022-02-27T02:59:00Z
BG001,Kings Park,34,2022-02-28T03:54:00Z,20.4,2022-02-28T22:08:00Z,5.7,6.44,7.1,1,2022-02-28T16:00:00Z,,,3,2022-03-01T16:00:00Z,2022,0,83.9,2022-02-28T22:24:00Z,29,2022-02-28T04:22:00Z,39.7,2022-02-28T07:15:00Z,27.4,2022-02-28T23:09:00Z,26654.1,5.96,3,SSW,193,25.96,2022-02-28T07:27:00Z
BG001,Kings Park,26.7,2022-03-01T02:22:00Z,15.7,2022-03-02T00:59:00Z,3.05,3.59,3.2,2,2022-03-01T16:00:00Z,,,3,2022-03-02T16:00:00Z,2022,3.6,92.2,2022-03-02T00:50:00Z,57.5,2022-03-01T01:51:00Z,33.4,2022-03-01T05:54:00Z,23.8,2022-03-02T00:59:00Z,13988.3,8.25,3,SW,220,35.17,2022-03-01T09:26:00Z
BG001,Kings Park,23.5,2022-03-02T06:29:00Z,10.9,2022-03-02T22:01:00Z,4.44,5.32,6.1,3,2022-03-02T16:00:00Z,,,3,2022-03-03T16:00:00Z,2022,0.4,92.3,2022-03-02T01:17:00Z,37.1,2022-03-02T08:17:00Z,30.6,2022-03-02T07:57:00Z,18.9,2022-03-02T22:55:00Z,22760.2,6.64,3,SSW,207,33.48,2022-03-02T08:47:00Z
BG001,Kings Park,24.7,2022-03-03T05:56:00Z,15.1,2022-03-03T22:09:00Z,5.65,6.76,7.9,4,2022-03-03T16:00:00Z,,,3,2022-03-04T16:00:00Z,2022,0,63.3,2022-03-03T22:11:00Z,31,2022-03-03T05:43:00Z,32.2,2022-03-03T07:39:00Z,20,2022-03-03T23:24:00Z,28194,4.67,3,NNE,27,93.89,2022-03-03T14:32:00Z
BG001,Kings Park,27.9,2022-03-04T05:28:00Z,18,2022-03-04T15:11:00Z,5.49,6.37,7.4,5,2022-03-04T16:00:00Z,,,3,2022-03-05T16:00:00Z,2022,0,77.5,2022-03-04T12:25:00Z,21.7,2022-03-04T05:25:00Z,34,2022-03-04T07:35:00Z,21.5,2022-03-04T01:01:00Z,27876.9,5.3,3,SSW,205,25.96,2022-03-04T07:42:00Z
BG001,Kings Park,31.3,2022-03-05T06:33:00Z,19.8,2022-03-05T16:05:00Z,5.93,6.99,8,6,2022-03-05T16:00:00Z,,,3,2022-03-06T16:00:00Z,2022,0,77.1,2022-03-05T16:31:00Z,24.3,2022-03-05T06:31:00Z,35.8,2022-03-05T07:52:00Z,23.4,2022-03-05T01:01:00Z,27507.1,5.27,3,ESE,111,25.96,2022-03-05T23:49:00Z
BG001,Kings Park,33.6,2022-03-06T06:06:00Z,20.9,2022-03-06T16:50:00Z,6.23,7.42,8.3,7,2022-03-06T16:00:00Z,,,3,2022-03-07T16:00:00Z,2022,0,63.8,2022-03-06T16:47:00Z,23.7,2022-03-06T06:02:00Z,37.1,2022-03-06T07:24:00Z,24.8,2022-03-06T23:41:00Z,26717.4,5.75,3,S,187,25.96,2022-03-06T09:03:00Z
BG001,Kings Park,33.9,2022-03-07T06:27:00Z,19.4,2022-03-07T22:01:00Z,6.41,7.73,8.6,8,2022-03-07T16:00:00Z,,,3,2022-03-08T16:00:00Z,2022,0,64.4,2022-03-07T21:45:00Z,25.5,2022-03-07T07:20:00Z,37.6,2022-03-07T08:00:00Z,25,2022-03-07T23:06:00Z,26542.6,5.33,3,SE,130,31.82,2022-03-07T14:20:00Z
BG001,Kings Park,34.4,2022-03-08T07:36:00Z,21.3,2022-03-08T21:14:00Z,5.98,7.08,8.2,9,2022-03-08T16:00:00Z,,,3,2022-03-09T16:00:00Z,2022,0,65.5,2022-03-08T12:24:00Z,23.3,2022-03-08T07:35:00Z,37.6,2022-03-08T08:22:00Z,25.3,2022-03-08T23:14:00Z,26505.3,4.89,3,ESE,122,24.3,2022-03-08T02:45:00Z
BG001,Kings Park,35.2,2022-03-09T06:59:00Z,21.1,2022-03-09T16:47:00Z,5.91,7.29,8.3,10,2022-03-09T16:00:00Z,,,3,2022-03-10T16:00:00Z,2022,0,59.4,2022-03-09T16:49:00Z,17.8,2022-03-09T06:15:00Z,37.7,2022-03-09T07:32:00Z,26,2022-03-09T22:59:00Z,24154.8,3.93,3,NNE,27,25.13,2022-03-09T01:06:00Z
BG001,Kings Park,37.5,2022-03-10T06:24:00Z,22.7,2022-03-10T16:38:00Z,6.12,7.5600000000000005,8.6,11,2022-03-10T16:00:00Z,,,3,2022-03-11T16:00:00Z,2022,0,51.5,2022-03-10T11:51:00Z,14,2022-03-10T06:22:00Z,38.4,2022-03-10T07:36:00Z,27,2022-03-10T01:01:00Z,24059.4,3.92,3,E,92,25.13,2022-03-10T22:44:00Z
BG001,Kings Park,39.3,2022-03-11T05:53:00Z,20.2,2022-03-11T21:51:00Z,3.8200000000000003,4.61,5.4,12,2022-03-11T16:00:00Z,,,3,2022-03-12T16:00:00Z,2022,0.2,93.4,2022-03-11T22:08:00Z,13.3,2022-03-11T05:54:00Z,36.6,2022-03-11T07:18:00Z,26.3,2022-03-11T21:57:00Z,16195.4,3.01,3,NE,39,22.61,2022-03-11T02:17:00Z
BG001,Kings Park,27.9,2022-03-12T05:27:00Z,22.2,2022-03-12T22:04:00Z,3.77,4.23,4.5,13,2022-03-12T16:00:00Z,,,3,2022-03-13T16:00:00Z,2022,0,76,2022-03-12T19:54:00Z,52.6,2022-03-12T06:36:00Z,36,2022-03-12T07:33:00Z,27.3,2022-03-12T01:01:00Z,19340.8,1.6,3,NW,318,22.61,2022-03-12T06:12:00Z
BG001,Kings Park,28.3,2022-03-13T04:39:00Z,17.6,2022-03-13T20:33:00Z,3.35,3.69,4.1,14,2022-03-13T16:00:00Z,,,3,2022-03-14T16:00:00Z,2022,0,91.4,2022-03-13T21:06:00Z,44,2022-03-13T04:32:00Z,34.8,2022-03-13T08:36:00Z,24.5,2022-03-13T23:18:00Z,17415.1,2.75,3,SSW,211,18.4,2022-03-13T06:45:00Z
BG001,Kings Park,28.6,2022-03-14T05:58:00Z,19.1,2022-03-14T22:24:00Z,4.6,5.06,5.8,15,2022-03-14T16:00:00Z,,,3,2022-03-15T16:00:00Z,2022,0,91.6,2022-03-14T17:45:00Z,46.7,2022-03-14T04:16:00Z,36.5,2022-03-14T07:51:00Z,25.5,2022-03-14T22:48:00Z,23645.1,2.47,3,SSW,200,23.44,2022-03-14T08:20:00Z
BG001,Kings Park,27,2022-03-15T02:32:00Z,18,2022-03-15T22:36:00Z,2.84,3.22,3.2,16,2022-03-15T16:00:00Z,,,3,2022-03-16T16:00:00Z,2022,0,83.5,2022-03-15T05:42:00Z,47.3,2022-03-15T02:34:00Z,31.9,2022-03-15T05:49:00Z,23.6,2022-03-15T23:19:00Z,14641.7,2.55,3,SSW,209,20.92,2022-03-15T01:28:00Z
BG001,Kings Park,27.7,2022-03-16T05:58:00Z,15.9,2022-03-16T22:54:00Z,3.42,3.81,4.1,17,2022-03-16T16:00:00Z,,,3,2022-03-17T16:00:00Z,2022,0,93.4,2022-03-16T21:52:00Z,44.6,2022-03-16T06:59:00Z,33.5,2022-03-16T07:35:00Z,23.3,2022-03-16T23:26:00Z,18030.4,3.95,3,NW,322,22.61,2022-03-16T02:50:00Z
BG001,Kings Park,30.9,2022-03-17T05:36:00Z,16.1,2022-03-17T21:50:00Z,4.85,5.47,6,18,2022-03-17T16:00:00Z,,,3,2022-03-18T16:00:00Z,2022,0,91.3,2022-03-17T22:58:00Z,32.5,2022-03-17T05:31:00Z,35.7,2022-03-17T07:33:00Z,23.6,2022-03-17T23:26:00Z,23901.9,3.85,3,S,190,20.92,2022-03-17T11:12:00Z
BG001,Kings Park,28.5,2022-03-18T02:38:00Z,20,2022-03-18T22:40:00Z,3.03,3.54,3.2,19,2022-03-18T16:00:00Z,,,3,2022-03-19T16:00:00Z,2022,0,80.7,2022-03-18T13:07:00Z,43.2,2022-03-18T02:40:00Z,31.5,2022-03-18T08:01:00Z,24.6,2022-03-18T01:01:00Z,13312.9,6.64,3,SSW,192,27.61,2022-03-18T17:19:00Z
BG001,Kings Park,29.6,2022-03-19T06:54:00Z,19.7,2022-03-19T22:05:00Z,3.86,4.85,5.1,20,2022-03-19T16:00:00Z,,,3,2022-03-20T16:00:00Z,2022,0,65.9,2022-03-19T23:13:00Z,41.7,2022-03-19T05:09:00Z,32.9,2022-03-19T07:20:00Z,24.7,2022-03-19T23:16:00Z,15087.5,6.66,3,S,176,24.3,2022-03-19T02:59:00Z
BG001,Kings Park,27.5,2022-03-20T06:18:00Z,19.1,2022-03-20T17:43:00Z,3.22,3.92,3.7,21,2022-03-20T16:00:00Z,,,3,2022-03-21T16:00:00Z,2022,0,78,2022-03-20T17:54:00Z,46.6,2022-03-20T06:22:00Z,31.6,2022-03-20T06:52:00Z,24.1,2022-03-20T22:18:00Z,13735.5,6.66,3,SSW,192,25.13,2022-03-20T09:08:00Z
BG001,Kings Park,27.5,2022-03-21T06:53:00Z,15.5,2022-03-21T22:39:00Z,3.89,4.75,5.2,22,2022-03-21T16:00:00Z,,,3,2022-03-22T16:00:00Z,2022,0,74.4,2022-03-21T22:50:00Z,36.7,2022-03-21T07:58:00Z,31.9,2022-03-21T08:14:00Z,21.5,2022-03-21T23:30:00Z,17087.9,5.66,3,ESE,113,25.13,2022-03-22T00:29:00Z
BG001,Kings Park,27.9,2022-03-22T07:43:00Z,15.7,2022-03-22T22:37:00Z,4.98,5.93,7,23,2022-03-22T16:00:00Z,,,3,2022-03-23T16:00:00Z,2022,0,58.6,2022-03-22T20:05:00Z,27.9,2022-03-22T07:48:00Z,33,2022-03-22T08:27:00Z,21.3,2022-03-22T23:26:00Z,23578.1,6.18,3,SE,132,26.78,2022-03-22T17:12:00Z
BG001,Kings Park,28.1,2022-03-23T07:46:00Z,16.5,2022-03-23T22:22:00Z,5.15,6.22,7.2,24,2022-03-23T16:00:00Z,,,3,2022-03-24T16:00:00Z,2022,0,60.9,2022-03-23T21:34:00Z,26.1,2022-03-23T07:46:00Z,33.1,2022-03-23T08:01:00Z,21.6,2022-03-23T23:38:00Z,23737.9,5.22,3,ESE,117,26.78,2022-03-23T01:34:00Z
BG001,Kings Park,30.6,2022-03-24T07:49:00Z,19.3,2022-03-24T01:01:00Z,5.35,6.57,7.6,25,2022-03-24T16:00:00Z,,,3,2022-03-25T16:00:00Z,2022,0,52.7,2022-03-24T01:01:00Z,21.1,2022-03-24T08:43:00Z,33.6,2022-03-24T08:03:00Z,22.4,2022-03-24T01:01:00Z,23565.5,4.06,3,SE,135,25.13,2022-03-24T04:27:00Z
BG001,Kings Park,35.6,2022-03-25T07:16:00Z,20.8,2022-03-25T23:08:00Z,4.03,4.84,5.7,26,2022-03-25T16:00:00Z,,,3,2022-03-26T16:00:00Z,2022,2.2,91.6,2022-03-25T23:01:00Z,18,2022-03-25T07:06:00Z,34.5,2022-03-25T07:52:00Z,23.7,2022-03-25T01:01:00Z,18721.3,3.94,3,ENE,59,20.92,2022-03-25T01:29:00Z
BG001,Kings Park,30.5,2022-03-26T05:32:00Z,20.4,2022-03-26T21:34:00Z,3.04,3.64,3.1,27,2022-03-26T16:00:00Z,,,3,2022-03-27T16:00:00Z,2022,0.4,83.7,2022-03-26T09:15:00Z,42.4,2022-03-26T02:31:00Z,31.7,2022-03-26T07:33:00Z,24,2022-03-26T22:54:00Z,12962.5,7.88,3,SSW,202,26.78,2022-03-26T08:52:00Z
BG001,Kings Park,24.1,2022-03-27T06:26:00Z,17.1,2022-03-27T21:40:00Z,2.44,3.21,2.7,28,2022-03-27T16:00:00Z,,,3,2022-03-28T16:00:00Z,2022,0.4,80.3,2022-03-27T21:43:00Z,57.1,2022-03-27T06:28:00Z,27.7,2022-03-27T07:14:00Z,21.3,2022-03-27T23:50:00Z,8484.7,7.59,3,ESE,118,31.82,2022-03-27T08:52:00Z
BG001,Kings Park,25.5,2022-03-28T07:14:00Z,20.1,2022-03-28T22:00:00Z,3.61,4.36,4.3,29,2022-03-28T16:00:00Z,,,3,2022-03-29T16:00:00Z,2022,0,75.5,2022-03-28T22:03:00Z,55.9,2022-03-28T03:46:00Z,29.7,2022-03-28T07:56:00Z,21.9,2022-03-28T01:01:00Z,17011,5.93,3,ESE,111,31.82,2022-03-28T01:46:00Z
BG001,Kings Park,31,2022-03-29T07:08:00Z,21.3,2022-03-29T20:12:00Z,3.83,4.62,5,30,2022-03-29T16:00:00Z,,,3,2022-03-30T16:00:00Z,2022,0,75,2022-03-29T20:10:00Z,41,2022-03-29T07:08:00Z,32.2,2022-03-29T07:32:00Z,23.4,2022-03-29T01:01:00Z,15912.9,6.59,3,E,94,34.34,2022-03-29T16:23:00Z
BG001,Kings Park,26.4,2022-03-30T04:06:00Z,20.4,2022-03-30T20:32:00Z,2.69,3.42,2.7,31,2022-03-30T16:00:00Z,,,3,2022-03-31T16:00:00Z,2022,0,74.1,2022-03-30T19:20:00Z,57.2,2022-03-30T04:37:00Z,29.5,2022-03-30T08:36:00Z,23.4,2022-03-30T22:58:00Z,10695.9,6.11,3,ENE,65,27.61,2022-03-30T17:05:00Z
BG001,Kings Park,31,2022-03-31T07:32:00Z,22.3,2022-03-31T18:57:00Z,4.5600000000000005,5.39,6.1,1,2022-03-31T16:00:00Z,,,4,2022-04-01T16:00:00Z,2022,0,70.3,2022-03-31T18:56:00Z,41,2022-03-31T07:32:00Z,34,2022-03-31T07:54:00Z,23.9,2022-03-31T01:01:00Z,20375,3.66,3,ENE,59,26.78,2022-03-31T01:54:00Z
BG001,Kings Park,30.6,2022-04-01T04:10:00Z,23.7,2022-04-01T22:13:00Z,2.75,3.5700000000000003,4.4,2,2022-04-01T16:00:00Z,,,4,2022-04-02T16:00:00Z,2022,0,53.2,2022-04-01T14:11:00Z,37.4,2022-04-01T04:10:00Z,31.5,2022-04-01T08:03:00Z,25.6,2022-04-01T01:01:00Z,10654.3,3.25,3,N,4,22.61,2022-04-01T04:20:00Z
BG001,Kings Park,31.4,2022-04-02T07:34:00Z,22.2,2022-04-02T15:52:00Z,2.73,3.34,3.8,3,2022-04-02T16:00:00Z,,,4,2022-04-03T16:00:00Z,2022,0,72.4,2022-04-02T15:51:00Z,37.6,2022-04-02T06:11:00Z,32.4,2022-04-02T09:02:00Z,25.8,2022-04-02T23:11:00Z,12391,3.24,3,N,0,20.09,2022-04-02T03:59:00Z
BG001,Kings Park,31.1,2022-04-03T05:48:00Z,19.7,2022-04-03T23:10:00Z,3.54,4.04,3.9,4,2022-04-03T16:00:00Z,,,4,2022-04-04T16:00:00Z,2022,0,87.8,2022-04-03T13:36:00Z,46.1,2022-04-03T05:19:00Z,34.9,2022-04-03T07:06:00Z,25.2,2022-04-04T00:38:00Z,15933.7,6.48,3,S,171,23.44,2022-04-03T22:36:00Z
BG001,Kings Park,24.6,2022-04-04T07:12:00Z,14.1,2022-04-04T22:42:00Z,2.5700000000000003,3.25,3.3,5,2022-04-04T16:00:00Z,,,4,2022-04-05T16:00:00Z,2022,0,72.1,2022-04-04T01:32:00Z,49.9,2022-04-05T00:45:00Z,29.4,2022-04-04T08:17:00Z,20.3,2022-04-04T23:41:00Z,11681.5,4.65,3,S,190,23.44,2022-04-04T04:25:00Z
